"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.219932867E1,-5.607783794E-3,-4.549679160E-2,1.083374023E-2
3.220949103E1,-1.745671034E-2,-2.697032690E-2,1.295185089E-2
3.221965338E1,-1.467937231E-2,-1.132571697E-2,2.687168121E-2
3.222981573E1,-2.873569727E-3,4.251614213E-3,3.816223145E-2
3.223997809E1,-1.358211040E-3,1.519393921E-2,3.026199341E-2
3.225014044E1,-5.376338959E-3,2.591133118E-3,2.247524261E-2
3.226030279E1,-9.873628616E-3,-1.417163014E-2,2.900218964E-2
3.227046515E1,-9.800285101E-3,-2.855503559E-2,2.832889557E-2
3.228062750E1,-1.185745001E-2,-3.378956020E-2,3.713512421E-2
3.229078986E1,1.029890776E-2,-3.016987443E-2,1.497268677E-2
3.230095221E1,5.657851696E-2,1.161783934E-3,-7.012081146E-2
3.231114508E1,4.457762837E-2,3.404912353E-2,9.642314911E-2
3.232130743E1,3.847569227E-3,6.825964153E-2,6.839275360E-2
3.233146979E1,-1.335993409E-2,6.225572526E-2,-1.148738861E-1
3.234163214E1,7.650762796E-3,5.542623997E-2,-1.530838013E-1
3.235179449E1,2.949789166E-2,6.156980991E-2,-6.790828705E-2
3.236195685E1,4.157477617E-2,7.430224121E-2,8.660316467E-3
3.237211920E1,9.329140186E-3,5.245652795E-2,3.198242188E-2
3.238228155E1,-2.166986465E-2,4.414184391E-2,-2.775955200E-2
3.239244391E1,-1.654091477E-2,6.669187546E-2,-5.800914764E-2
3.240260626E1,-1.483875513E-2,9.171488881E-2,-2.643585205E-3
3.241276861E1,2.644836903E-3,1.047043204E-1,5.877113342E-2
3.242293097E1,2.422299981E-2,1.194467098E-1,9.077262878E-2
3.243309332E1,3.142186999E-2,1.027210504E-1,8.917045593E-2
3.244325568E1,2.919131517E-2,7.870200276E-2,6.626987457E-2
3.245341803E1,2.017849684E-2,5.975270271E-2,2.964019775E-2
3.246358038E1,2.188384533E-3,3.885889053E-2,1.016330719E-2
3.247374274E1,6.101340055E-3,2.511598170E-2,3.116798401E-2
3.248390509E1,-6.171226501E-3,8.921593428E-3,2.265930176E-3
3.249406744E1,-8.359879255E-3,-9.334608912E-3,-3.087139130E-2
3.250426031E1,-1.754686236E-2,-1.532331109E-2,-2.560234070E-2
3.251442267E1,-2.698847651E-2,-1.882074773E-2,1.498985291E-2
3.252458502E1,-1.294615865E-2,-2.258543670E-2,4.072189331E-2
3.253474737E1,-1.565879583E-2,-2.461613715E-2,1.865863800E-2
3.254490973E1,-2.071002126E-2,-1.282130182E-2,-3.607749939E-2
3.255507208E1,-3.278070688E-2,3.987058997E-3,-8.031177521E-2
3.256523444E1,-3.056436777E-2,-9.705856442E-3,-7.662296295E-2
3.257539679E1,-4.760861397E-3,3.089219332E-3,-5.889892578E-2
3.258555914E1,1.621377468E-2,8.456274867E-3,-2.484607697E-2
3.259572150E1,6.452381611E-3,2.280011773E-2,-1.499843597E-2
3.260588385E1,4.106551409E-3,2.947111428E-2,-2.184867859E-2
3.261604620E1,-7.386416197E-3,4.055427015E-2,-4.911422729E-3
3.262620856E1,-9.314268827E-3,4.397626221E-2,2.302169800E-3
3.263637091E1,-6.337463856E-3,5.655843019E-2,2.827644348E-2
3.264653326E1,8.561462164E-3,5.201849341E-2,1.132106781E-2
3.265669562E1,1.396939158E-2,6.383378804E-2,-5.352020264E-3
3.266685797E1,1.937016845E-2,5.652835965E-2,-4.059982300E-2
3.267702032E1,8.305817842E-3,4.687719047E-2,-4.927158356E-2
3.268721319E1,2.575606108E-3,3.021062911E-2,-1.766586304E-2
3.269737555E1,-2.144378424E-2,3.019922972E-2,1.112556458E-2
3.270753790E1,-1.859834790E-2,3.677633405E-2,3.950691223E-2
3.271770026E1,7.832556963E-3,3.319863975E-2,7.209110260E-2
3.272786261E1,1.735758781E-2,5.244190991E-2,4.503154755E-2
3.273802496E1,-1.413583755E-3,7.112008333E-2,-2.880764008E-2
3.274818732E1,-1.558178663E-2,7.594466209E-2,-3.983211517E-2
3.275834967E1,-1.404494047E-2,6.936122477E-2,3.190326691E-2
3.276851202E1,-1.074770093E-2,5.552957952E-2,5.267333984E-2
3.277867438E1,-3.031772375E-2,4.630848765E-2,-4.514980316E-2
3.278883673E1,-3.581702709E-2,3.832073510E-2,-3.042154312E-1
3.279899908E1,2.345550060E-2,3.102773428E-2,-2.274560928E-1
3.280916144E1,1.160142720E-1,8.955836296E-3,2.468481064E-1
3.281932379E1,1.312213540E-1,-8.525118232E-3,3.129682541E-1
3.282948614E1,8.327487111E-2,-3.545850515E-3,-1.609611511E-2
3.283964850E1,-2.866321802E-2,7.598549128E-3,-2.375497818E-1
3.284981085E1,-1.137502193E-1,4.023313522E-5,-2.995538712E-1
3.285997320E1,-1.124517024E-1,-2.738493681E-2,-1.503353119E-1
3.287016608E1,-6.841912866E-2,-7.433694601E-2,6.713581085E-2
3.288032843E1,8.487582207E-3,-8.967670798E-2,2.149343491E-1
3.289049078E1,5.473873019E-2,-5.247080326E-2,2.067670822E-1
3.290065314E1,3.188163042E-2,1.384150982E-2,4.772663116E-2
3.291081549E1,-4.262050986E-2,1.052877307E-1,-1.416063309E-1
3.292097784E1,-7.095900178E-2,1.843111515E-1,-1.884126663E-1
3.293114020E1,-6.636396050E-2,2.162539959E-1,-8.822250366E-2
3.294130255E1,-3.089135885E-2,1.931681037E-1,2.895355225E-2
3.295146490E1,3.032982349E-3,1.495524943E-1,9.919929504E-2
3.296162726E1,3.666859865E-2,7.736361027E-2,7.846736908E-2
3.297178961E1,3.008195758E-2,2.406895161E-2,3.697204590E-2
3.298195196E1,2.434009314E-2,-5.842894316E-3,3.161907196E-2
3.299211432E1,7.947713137E-3,-1.119881868E-3,4.303073883E-2
3.300227667E1,-4.643201828E-3,1.621225476E-2,3.778743744E-2
3.301243902E1,9.678840637E-3,3.717932105E-2,2.084159851E-2
3.302260138E1,4.673153162E-3,4.823884368E-2,1.366710663E-2
3.303276373E1,-1.017093658E-3,5.715608597E-2,2.075481415E-2
3.304292609E1,-4.238188267E-4,4.287278652E-2,2.765178680E-2
3.305308844E1,-1.457536221E-2,1.755094528E-2,2.495098114E-2
3.306325079E1,-1.450282335E-2,-7.252573967E-3,3.174400330E-2
3.307341315E1,-1.180425286E-2,-2.000105381E-2,2.660369873E-2
3.308357550E1,5.514621735E-3,-4.003274441E-2,1.821517944E-4
3.309373785E1,3.490790725E-2,-5.536675453E-3,-1.081991196E-1
3.310390021E1,2.043110132E-2,3.801083565E-2,3.332614899E-2
3.311409308E1,-1.619440317E-2,5.470436811E-2,4.445552826E-2
3.312425543E1,-3.901389241E-2,6.226056814E-2,-9.567451477E-2
3.313441778E1,-9.088337421E-3,6.878921390E-2,-1.434402466E-1
3.314458014E1,1.500317454E-2,6.716269255E-2,-8.429813385E-2
3.315474249E1,3.397011757E-2,5.885493755E-2,-4.030799866E-2
3.316490484E1,1.978713274E-2,4.072132707E-2,5.276679993E-3
3.317506720E1,-1.515403390E-2,2.450165153E-2,-8.958816528E-3
3.318522955E1,-2.528432012E-2,2.950081229E-2,-3.697490692E-2
3.319539190E1,-1.883929968E-2,4.142260551E-2,8.752822876E-3
3.320555426E1,8.248507977E-3,6.944829226E-2,6.069564819E-2
3.321571661E1,1.096883416E-2,9.444472194E-2,5.730152130E-2
3.322587897E1,-6.048083305E-4,1.049377918E-1,3.043174744E-2
3.323604132E1,1.782298088E-3,1.179582775E-1,3.978729248E-3
3.324620367E1,3.854811192E-3,1.097917855E-1,1.819038391E-2
3.325636603E1,1.265612245E-2,8.517432213E-2,6.518554688E-2
3.326652838E1,1.425105333E-2,5.336210132E-2,7.827854156E-2
3.327669073E1,4.754990339E-3,2.140438557E-2,2.497959137E-2
3.328685309E1,3.315359354E-3,2.032628655E-2,-2.722644806E-2
3.329704596E1,-5.211144686E-3,1.245155931E-2,-4.076576233E-2
3.330720831E1,9.056925774E-5,2.176004648E-2,4.954338074E-3
3.331737066E1,-1.180481911E-2,1.688644290E-2,3.331470490E-2
3.332753302E1,-2.353560925E-2,2.131700516E-2,1.384258270E-2
3.333769537E1,-1.620039344E-2,3.030762076E-2,-2.416801453E-2
3.334785773E1,-1.138612628E-2,1.840683818E-2,-5.436801910E-2
3.335802008E1,-4.276841879E-3,1.902595162E-2,-4.397201538E-2
3.336818243E1,-6.923198700E-3,1.535001397E-2,-1.480388641E-2
3.337834479E1,5.076736212E-3,1.398247480E-2,1.149082184E-2
3.338850714E1,8.176565170E-4,1.234233379E-2,1.879692078E-3
3.339866949E1,1.750200987E-3,1.525771618E-2,-7.516860962E-3
3.340883185E1,-6.778746843E-3,3.470009565E-2,-2.381134033E-2
3.341899420E1,-5.913734436E-3,5.162939429E-2,-2.805042267E-2
3.342915655E1,-1.461070776E-2,5.424848199E-2,-1.565742493E-2
3.343931891E1,-6.786167622E-3,6.883469224E-2,-5.864143372E-3
3.344948126E1,3.437668085E-3,7.141235471E-2,-3.301620483E-3
3.345964361E1,1.655161381E-3,7.164183259E-2,8.670806885E-3
3.346980597E1,1.170355082E-2,5.280157924E-2,2.756977081E-2
3.347996832E1,2.401718497E-2,5.063742399E-2,3.904533386E-2
3.349013068E1,1.502802968E-2,5.062693357E-2,2.668190002E-2
3.350029303E1,1.556992531E-3,3.871002793E-2,-9.160041809E-3
3.351048590E1,-4.528701305E-3,3.402420878E-2,-3.248596191E-2
3.352064825E1,-8.123815060E-3,3.921303153E-2,-2.939891815E-2
3.353081061E1,-9.192824364E-3,3.497517109E-2,4.305839539E-3
3.354097296E1,5.958825350E-3,3.064164519E-2,5.166149139E-2
3.355113531E1,8.716464043E-3,3.050294518E-2,7.208728790E-2
3.356129767E1,6.822705269E-3,5.591520667E-2,2.131557465E-2
3.357146002E1,-6.443470716E-3,6.697633862E-2,-4.746913910E-2
3.358162237E1,-6.840825081E-4,8.549398184E-2,-2.280426025E-2
3.359178473E1,-1.942923665E-2,6.861975789E-2,2.257442474E-2
3.360194708E1,-3.102213144E-2,6.627610326E-2,1.743984222E-2
3.361210944E1,-6.292021275E-2,5.002453923E-2,-1.840095520E-1
3.362227179E1,-3.043362498E-2,4.548093677E-2,-3.483743668E-1
3.363243414E1,6.725865602E-2,2.255040407E-2,5.062294006E-2
3.364259650E1,1.019206345E-1,-5.747407675E-3,5.050907135E-1
3.365275885E1,1.205165982E-1,1.156154275E-2,2.836484909E-1
3.366292120E1,3.982922435E-2,2.762654424E-2,-5.659580231E-2
3.367308356E1,-7.618662715E-2,5.148088932E-2,-4.146699905E-1
3.368327643E1,-1.024539471E-1,4.234147072E-2,-3.790378571E-1
3.369343878E1,-8.577457070E-2,-9.329169989E-3,-5.631351471E-2
3.370360113E1,4.745483398E-3,-6.527289748E-2,2.371816635E-1
3.371376349E1,6.437003613E-2,-8.258900046E-2,2.897148132E-1
3.372392584E1,7.171609998E-2,-5.544403195E-2,1.196470261E-1
3.373408819E1,2.038168907E-2,2.622535825E-2,-1.205606461E-1
3.374425055E1,-4.876452684E-2,9.933891892E-2,-2.054862976E-1
3.375441290E1,-8.871743083E-2,1.633013487E-1,-1.145009995E-1
3.376457526E1,-7.281988859E-2,1.841511428E-1,1.013469696E-2
3.377473761E1,-3.151062131E-2,1.699383557E-1,8.523082733E-2
3.378489996E1,2.828192711E-2,1.341257095E-1,9.530830383E-2
3.379506232E1,2.156201005E-2,7.937103510E-2,3.919124603E-2
3.380522467E1,-3.235816956E-3,2.006900311E-2,6.837844849E-4
3.381538702E1,8.655637503E-3,1.205503941E-3,-1.656532288E-3
3.382556211E1,1.879277825E-2,-1.458227634E-3,-1.613616943E-3
3.383572446E1,1.974746585E-2,2.175250649E-2,-8.587837219E-3
3.384588681E1,2.530702949E-2,3.060221672E-2,1.129150391E-3
3.385604917E1,2.540037036E-2,3.738838434E-2,2.951622009E-2
3.386624204E1,-1.194655895E-3,1.837229729E-2,5.737400055E-2
3.387640439E1,-8.712619543E-3,9.019821882E-3,4.928588867E-2
3.388656674E1,-2.330118418E-2,-9.922057390E-3,5.312442780E-2
3.389672910E1,-2.570751309E-2,-1.695111394E-2,5.935668945E-2
3.390689145E1,-1.610034704E-2,-2.195441723E-2,5.363368988E-2
3.391705380E1,-1.488536596E-3,-3.814816475E-3,5.389213562E-3
3.392721616E1,3.730121255E-2,2.097764611E-2,-1.077909470E-1
3.393737851E1,2.490273118E-2,5.280655622E-2,4.780292511E-2
3.394754087E1,-9.611546993E-3,6.049039960E-2,8.450889587E-2
3.395770322E1,-3.264665604E-2,4.230481386E-2,-9.661197662E-2
3.396786557E1,4.624068737E-3,4.194760323E-2,-1.798162460E-1
3.397802793E1,1.433074474E-2,4.310387373E-2,-5.851268768E-2
3.398819028E1,1.150199771E-2,5.165687203E-2,3.674888611E-2
3.399835263E1,1.688420773E-2,5.435922742E-2,-6.534576416E-3
3.400851499E1,-5.756109953E-3,5.180269480E-2,-6.777477264E-2
3.401867734E1,-7.239252329E-3,6.827679276E-2,-4.292392731E-2
3.402883969E1,-1.892119646E-3,7.993683219E-2,-1.625633240E-2
3.403900205E1,-6.096869707E-3,8.939170837E-2,-6.563186646E-3
3.404916440E1,-8.238852024E-3,9.188139439E-2,1.477718353E-2
3.405932675E1,8.325278759E-4,1.041156054E-1,4.747486115E-2
3.406948911E1,2.287030220E-3,9.513109922E-2,5.598068237E-2
3.407965146E1,8.217573166E-3,7.212302089E-2,5.960655212E-2
3.408981382E1,1.165199280E-2,6.071993709E-2,8.449649811E-2
3.409997617E1,5.738586187E-3,4.418918490E-2,9.237766266E-2
3.411016904E1,-4.454135895E-3,1.798781753E-2,3.401660919E-2
3.412033139E1,-1.634985209E-2,8.903056383E-3,-2.807712555E-2
3.413049375E1,-1.404231787E-2,9.939342737E-3,-3.706455231E-2
3.414065610E1,-1.437321305E-2,4.139900208E-3,1.249313354E-3
3.415081845E1,-5.298346281E-3,-8.987545967E-3,3.656864166E-2
3.416098081E1,-1.273575425E-2,1.317918301E-3,1.693820953E-2
3.417114316E1,-1.773834229E-2,6.801873446E-3,-2.836990356E-2
3.418130551E1,-1.569560170E-2,7.974296808E-3,-5.157947540E-2
3.419146787E1,-4.326879978E-3,2.160447836E-2,-3.425502777E-2
3.420163022E1,1.187932491E-2,3.045764565E-2,-5.393028259E-3
3.421179258E1,9.234666824E-3,2.476304770E-2,-6.866455078E-4
3.422195493E1,6.952971220E-3,2.144101262E-2,-3.120422363E-3
3.423211728E1,2.875924110E-4,3.685599566E-2,-2.907943726E-2
3.424227964E1,-8.618414402E-3,4.755830765E-2,-4.048252106E-2
3.425244199E1,-3.412654996E-2,6.817552447E-2,-4.701614380E-2
3.426260434E1,-3.329584002E-2,6.273096800E-2,-4.162788391E-2
3.427276670E1,-2.556565404E-2,6.476041675E-2,-3.395271301E-2
3.428292905E1,-1.805996895E-2,6.449398398E-2,-9.896278381E-3
3.429312192E1,-3.400832415E-3,5.464279652E-2,4.347801208E-3
3.430325376E1,1.745730639E-3,4.709354043E-2,1.365089417E-2
3.431341611E1,4.476338625E-3,4.150792956E-2,2.993106842E-2
3.432357846E1,9.625494480E-3,4.297494888E-2,4.591178894E-2
3.433377134E1,1.942536235E-2,4.188066721E-2,5.924415588E-2
3.434393369E1,1.029470563E-2,4.762652516E-2,4.161739349E-2
3.435409604E1,-3.356784582E-3,3.663134575E-2,5.390167236E-3
3.436425840E1,-2.525448799E-3,3.771138191E-2,-3.014850616E-2
3.437442075E1,-8.663505316E-3,3.903561831E-2,-4.386711121E-2
3.438458310E1,-1.459637284E-2,3.121975064E-2,-3.600597382E-2
3.439474546E1,7.667541504E-4,2.838498354E-2,1.893901825E-2
3.440490781E1,1.310813427E-2,1.829513907E-2,7.530307770E-2
3.441507016E1,1.324695349E-2,3.128224611E-2,5.028343201E-2
3.442523252E1,2.052426338E-3,4.852721095E-2,-2.389907837E-2
3.443539487E1,-1.847830415E-2,3.754356503E-2,-4.470348358E-2
3.444555722E1,-1.582431793E-2,5.324891210E-2,1.039218903E-2
3.445571958E1,-4.466509819E-2,4.740056396E-2,2.654647827E-2
3.446588193E1,-7.040259242E-2,4.633566737E-2,-1.256055832E-1
3.447604428E1,-4.858243465E-2,5.364671350E-2,-3.148479462E-1
3.448620664E1,4.177686572E-2,3.981822729E-2,-1.461133957E-1
3.449639951E1,1.081617773E-1,5.383133888E-3,4.184913635E-1
3.450656186E1,1.410207450E-1,-1.077300310E-2,2.922983170E-1
3.451672422E1,1.084807217E-1,1.268056035E-2,-2.444458008E-2
3.452688657E1,-2.345734835E-2,1.896089315E-2,-2.910757065E-1
3.453704892E1,-1.080899835E-1,1.619449258E-2,-2.979660034E-1
3.454721128E1,-1.004067659E-1,-2.257525921E-3,-8.760929108E-2
3.455737363E1,-2.330252528E-2,-4.882836342E-2,1.428003311E-1
3.456753598E1,4.125767946E-2,-4.615390301E-2,2.395191193E-1
3.457769834E1,5.815944076E-2,-1.466935873E-2,1.363983154E-1
3.458786069E1,7.166355848E-3,5.949223042E-2,-5.940341949E-2
3.459802304E1,-5.416014791E-2,1.392872334E-1,-1.715793610E-1
3.460818540E1,-7.466170192E-2,2.098361552E-1,-1.331243515E-1
3.461834775E1,-5.890107155E-2,2.114105523E-1,-2.009868622E-2
3.462851010E1,-1.569217443E-2,1.836761236E-1,5.536174774E-2
3.463867246E1,1.505175233E-2,1.256135702E-1,6.341457367E-2
3.464886533E1,2.456969023E-2,5.151587725E-2,2.177143097E-2
3.465902768E1,2.497905493E-2,1.517951488E-3,1.169490814E-2
3.466919004E1,1.417782903E-2,-2.032527328E-2,3.027629852E-2
3.467935239E1,1.166725159E-2,-2.667775750E-2,4.387855530E-2
3.468951474E1,2.903401852E-3,-1.961258054E-2,2.890300751E-2
3.469967710E1,-8.021175861E-3,-1.060399413E-2,2.127933502E-2
3.470983945E1,-5.161017179E-3,1.043158770E-2,2.090835571E-2
3.472000180E1,-1.027351618E-2,1.024594903E-2,3.222942352E-2
3.473016416E1,-1.341205835E-2,-1.571929455E-2,3.625679016E-2
3.474032651E1,-1.678329706E-2,-2.247425914E-2,3.549766541E-2
3.475048886E1,-1.062244177E-2,-1.749226451E-2,5.135917664E-2
3.476065122E1,-4.131048918E-3,-2.484470606E-2,5.033969879E-2
3.477081357E1,5.049109459E-3,-2.072739601E-2,-7.394790649E-3
3.478097592E1,3.832885623E-2,2.092170715E-2,-1.110544205E-1
3.479113828E1,1.562422514E-2,4.546833038E-2,6.105232239E-2
3.480130063E1,-1.733663678E-2,7.169458270E-2,8.564758301E-2
3.481146299E1,-1.962724328E-2,7.882282138E-2,-7.433605194E-2
3.482162534E1,1.199910045E-2,6.785550714E-2,-1.651334763E-1
3.483178769E1,2.111074328E-2,4.848134518E-2,-1.033306122E-1
3.484195005E1,2.495020628E-2,4.833438993E-2,4.661560059E-3
3.485211240E1,-3.919333220E-3,5.421119928E-2,2.565670013E-2
3.486230527E1,-1.723149419E-2,5.914872885E-2,-6.700420380E-2
3.487246762E1,-1.872473955E-2,7.828256488E-2,-7.053661346E-2
3.488262998E1,-6.685018539E-3,9.512093663E-2,-1.975059509E-2
3.489279233E1,2.313137054E-3,1.049374938E-1,2.540302277E-2
3.490295468E1,6.274342537E-3,1.099011302E-1,5.082988739E-2
3.491311704E1,1.678514481E-2,9.336259961E-2,6.647109985E-2
3.492327939E1,1.718896627E-2,7.477968931E-2,6.990814209E-2
3.493344174E1,1.749995351E-2,5.148911476E-2,8.278846741E-2
3.494360410E1,1.828503609E-2,3.984871507E-2,7.180595398E-2
3.495376645E1,5.215853453E-3,2.303346992E-2,5.162811279E-2
3.496392880E1,2.274334431E-3,-1.142740250E-3,1.050949097E-3
3.497409116E1,-2.162656188E-2,-5.876898766E-3,-4.622459412E-2
3.498425351E1,-1.215568185E-2,-1.489159465E-2,-3.833675385E-2
3.499441587E1,-1.740449667E-2,-2.371296287E-2,1.426410675E-2
3.500457822E1,-1.361221075E-3,-2.323666215E-2,4.232025146E-2
3.501474057E1,-9.007573128E-3,-2.602910995E-2,1.558113098E-2
3.502490293E1,-2.118816972E-2,-2.668356895E-2,-4.147052765E-2
3.503506528E1,-2.633315325E-2,-5.684256554E-3,-8.566284180E-2
3.504522763E1,-1.976963878E-2,-5.725443363E-3,-7.949352264E-2
3.505538999E1,-1.326492429E-2,-3.272265196E-3,-4.746437073E-2
3.506555234E1,3.092139959E-3,8.275926113E-3,-3.251361847E-2
3.507571469E1,7.585585117E-4,7.556140423E-3,-2.727508545E-2
3.508587705E1,-8.316755295E-3,2.768832445E-2,-4.333305359E-2
3.509606992E1,-1.243931055E-2,5.214068294E-2,-4.488563538E-2
3.510623227E1,-1.889985800E-2,6.671559811E-2,-2.513694763E-2
3.511639463E1,-1.821973920E-2,8.359044790E-2,1.273155212E-3
3.512655698E1,-1.267185807E-2,9.055989981E-2,-1.076698303E-3
3.513671933E1,4.872947931E-3,7.869297266E-2,-4.357433319E-2
3.514688169E1,1.033246517E-3,7.426923513E-2,-6.400489807E-2
3.515704404E1,-1.219102740E-2,5.601012707E-2,-4.397010803E-2
3.516720639E1,-1.792401075E-2,4.286140203E-2,-1.006221771E-2
3.517736875E1,-1.371496916E-2,2.750074863E-2,3.275012970E-2
3.518753110E1,-4.494190216E-5,2.835413814E-2,8.432483673E-2
3.519769345E1,1.781570911E-2,2.843970060E-2,8.539485931E-2
3.520785581E1,6.854832172E-3,4.940363765E-2,3.204631805E-2
3.521801816E1,-6.285279989E-3,5.854287744E-2,-1.793479919E-2
3.522818051E1,-5.519270897E-3,6.322059035E-2,3.458595276E-2
3.523834287E1,-1.023498178E-2,6.069839001E-2,6.944561005E-2
3.524850522E1,-2.174773812E-2,5.076149106E-2,2.096939087E-2
3.525866758E1,-4.358220100E-2,4.351934791E-2,-2.205524445E-1
3.526882993E1,5.740940571E-3,3.863766789E-2,-3.036651611E-1
3.527899228E1,9.256544709E-2,-4.311561584E-3,1.674938202E-1
3.528915464E1,1.432013810E-1,-2.259245515E-2,4.073629379E-1
3.529934751E1,1.029980779E-1,-1.435792446E-2,1.782903671E-1
3.530950986E1,-2.803057432E-3,7.893621922E-3,-1.647081375E-1
3.531967221E1,-1.015435755E-1,4.080253839E-2,-3.625183105E-1
3.532983457E1,-1.185052693E-1,1.608759165E-2,-2.475328445E-1
3.533999692E1,-7.692822814E-2,-3.147211671E-2,9.303092957E-3
3.535015927E1,1.344904304E-2,-6.547719240E-2,1.933870316E-1
3.536032163E1,6.077665091E-2,-5.602484941E-2,2.139005661E-1
3.537048398E1,5.292424560E-2,-1.000672579E-3,5.238246918E-2
3.538064634E1,-4.600495100E-3,7.161048055E-2,-1.274995804E-1
3.539080869E1,-6.346151233E-2,1.552360356E-1,-1.910715103E-1
3.540097104E1,-7.677003741E-2,2.035149932E-1,-1.120605469E-1
3.541113340E1,-4.645699263E-2,2.155601084E-1,1.730632782E-2
3.542129575E1,-2.904444933E-3,1.805079281E-1,8.061122894E-2
3.543145810E1,3.553959727E-2,1.125120819E-1,5.544662476E-2
3.544162046E1,3.109163046E-2,4.019564390E-2,2.605628967E-2
3.545178281E1,2.007058263E-2,-5.619406700E-3,1.617431641E-2
3.546194516E1,2.783298492E-3,-1.844963431E-2,3.720283508E-2
3.547210752E1,-3.654986620E-3,-1.791054010E-2,5.089759827E-2
3.548226987E1,-9.095638990E-3,1.718953252E-2,3.839015961E-2
3.549246274E1,6.997317076E-3,3.981283307E-2,1.440048218E-2
3.550262509E1,1.271596551E-2,4.142719507E-2,2.611255646E-2
3.551278745E1,9.223818779E-4,3.878119588E-2,3.758430481E-2
3.552294980E1,-4.196047783E-3,1.776161790E-2,4.172039032E-2
3.553311216E1,-2.119031549E-2,-2.485215664E-4,2.925300598E-2
3.554327451E1,-2.365979552E-2,-2.250638604E-2,2.887439728E-2
3.555343686E1,-1.615053415E-2,-3.753164411E-2,2.845287323E-2
3.556359922E1,3.430959582E-2,-1.482102275E-2,-7.601451874E-2
3.557376157E1,3.644761443E-2,1.221030951E-2,2.492141724E-2
3.558392392E1,-7.863640785E-4,4.091301560E-2,1.023406982E-1
3.559408628E1,-3.406658769E-2,5.478551984E-2,-2.952194214E-2
3.560424863E1,-2.066409588E-2,5.728694797E-2,-1.399431229E-1
3.561441098E1,8.817642927E-3,5.639573932E-2,-1.114845276E-1
3.562457334E1,2.570384741E-2,6.337946653E-2,-5.755519867E-2
3.563473569E1,3.052559495E-2,5.368310213E-2,-4.613876343E-3
3.564489804E1,9.580940008E-3,4.100990295E-2,-2.347183228E-2
3.565509092E1,-1.308432221E-2,3.297403455E-2,-5.843257904E-2
3.566522275E1,-1.193431020E-2,4.402360320E-2,-3.608036041E-2
3.567538510E1,-1.776427031E-3,6.924670935E-2,2.602672577E-2
3.568554746E1,1.018905640E-2,8.684566617E-2,5.867576599E-2
3.569574033E1,1.477757096E-2,9.703940153E-2,4.825115204E-2
3.570590268E1,9.385943413E-3,1.093585193E-1,3.799724579E-2
3.571606504E1,3.624439240E-3,1.001857221E-1,3.977012634E-2
3.572622739E1,2.452373505E-3,6.990224123E-2,6.031227112E-2
3.573638974E1,-1.102864742E-3,5.137771368E-2,8.527660370E-2
3.574655210E1,-1.578396559E-2,2.518811822E-2,4.834938049E-2
3.575671445E1,-1.522687078E-2,1.347985864E-2,-3.265571594E-2
3.576687680E1,-7.337868214E-3,2.134007215E-2,-5.090522766E-2
3.577703916E1,-7.040947676E-3,1.788935065E-2,-5.025863647E-3
3.578720151E1,-2.375602722E-3,1.237550378E-2,4.235839844E-2
3.579736386E1,-7.315933704E-3,2.071306109E-2,2.744483948E-2
3.580752622E1,-2.389496565E-2,2.166280150E-2,-8.483886719E-3
3.581768857E1,-2.848380804E-2,1.572185755E-2,-4.371738434E-2
3.582785092E1,-1.663830876E-2,2.242162824E-2,-4.296779633E-2
3.583801328E1,-2.724140882E-3,8.330404758E-3,-9.181976318E-3
3.584817563E1,6.468713284E-3,8.679896593E-3,-4.318237305E-3
3.585833799E1,1.849621534E-3,1.097118855E-2,4.529953003E-4
3.586850034E1,-9.538173676E-3,1.994687319E-2,-8.973121643E-3
3.587869321E1,-6.395250559E-3,3.096109629E-2,-1.823425293E-2
3.588885556E1,-2.234101295E-2,4.434895515E-2,-2.735996246E-2
3.589901792E1,-2.404853702E-2,4.586389661E-2,1.547813416E-3
3.590918027E1,-1.635214686E-2,5.205279589E-2,1.339721680E-2
3.591934262E1,-6.354600191E-3,6.276455522E-2,8.390426636E-3
3.592950498E1,1.445591450E-3,6.144332886E-2,-3.186225891E-2
3.593966733E1,-2.515316010E-4,6.509482861E-2,-6.677627563E-2
3.594982968E1,-1.120740175E-2,5.701333284E-2,-6.789588928E-2
3.595999204E1,-1.476821303E-2,4.717087746E-2,-4.306411743E-2
3.597015439E1,6.923377514E-4,3.282797337E-2,9.727478027E-3
3.598031674E1,1.323163509E-2,3.968042135E-2,9.227943420E-2
3.599047910E1,1.571914554E-2,4.336959124E-2,1.001739502E-1
3.600064145E1,1.124000549E-2,5.117726326E-2,1.577949524E-2
3.601080380E1,7.214635611E-3,7.578718662E-2,-4.817008972E-2
3.602096616E1,-6.677627563E-3,7.478034496E-2,-9.459495544E-3
3.603115903E1,-1.162615418E-2,8.108496666E-2,3.075027466E-2
3.604132138E1,-3.307825327E-2,6.364077330E-2,-1.962280273E-2
3.605148374E1,-5.033552647E-2,4.946327209E-2,-2.462568283E-1
3.606164609E1,3.036916256E-3,2.829480171E-2,-2.512445450E-1
3.607180844E1,8.190047741E-2,-9.732127190E-3,3.228454590E-1
3.608197080E1,1.111247540E-1,-4.989922047E-3,4.652605057E-1
3.609213315E1,1.073389053E-1,1.650738716E-2,1.715793610E-1
3.610229550E1,-6.835967302E-3,5.224663019E-2,-2.070674896E-1
