"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.879527449E1,-3.356194496E-2,2.119150758E-2,-3.523731232E-2
2.880543685E1,-1.564532518E-3,1.526317000E-2,5.521297455E-2
2.881559920E1,2.690190077E-2,2.065172791E-2,9.668540955E-2
2.882576155E1,4.835635424E-3,4.657694697E-2,2.864074707E-2
2.883592391E1,-9.704947472E-3,6.979548931E-2,4.554748535E-3
2.884608626E1,-2.916851640E-2,7.184809446E-2,4.931068420E-2
2.885624862E1,-7.966235280E-2,8.375486732E-2,3.168773651E-2
2.886641097E1,-1.454211771E-1,8.902421594E-2,-2.270755768E-1
2.887657332E1,-1.225719154E-1,8.536419272E-2,-5.086278915E-1
2.888673568E1,4.666313529E-2,3.902685642E-2,-7.322216034E-2
2.889692855E1,1.954481602E-1,-1.171952486E-2,8.096446991E-1
2.890709090E1,9.616589546E-2,-2.217268944E-2,4.241008759E-1
2.891725325E1,2.849459648E-3,2.671316266E-2,-3.728485107E-2
2.892741561E1,-1.132251322E-1,7.761180401E-2,-5.539693832E-1
2.893757796E1,-1.250323057E-1,9.274542332E-2,-4.974212646E-1
2.894774031E1,-4.847407341E-3,4.971686006E-2,-2.981567383E-2
2.895790267E1,5.600121617E-2,-1.989445090E-2,2.356948853E-1
2.896806502E1,3.057941794E-2,-3.513696790E-2,1.944513321E-1
2.897822737E1,-1.927456260E-2,1.402226090E-2,9.105873108E-2
2.898838973E1,-7.450902462E-2,9.522143006E-2,2.618885040E-2
2.899855208E1,-9.141308069E-2,1.688555479E-1,5.000782013E-2
2.900871444E1,-8.428570628E-2,1.838129163E-1,5.470752716E-2
2.901890731E1,-5.555230379E-2,1.703096926E-1,4.268741608E-2
2.902906966E1,-3.181612492E-2,1.210789979E-1,5.218315125E-2
2.903923201E1,-2.277502418E-2,7.190561295E-2,3.297805786E-2
2.904939437E1,-1.877889037E-2,2.483487129E-2,-2.938270569E-3
2.905955672E1,-2.438777685E-2,2.030435205E-2,-2.445411682E-2
2.906971907E1,-2.742475271E-2,2.008551359E-2,-4.832172394E-2
2.907988143E1,-1.590859890E-2,3.173103929E-2,-3.866672516E-2
2.909004378E1,-8.924812078E-3,4.345491529E-2,4.427909851E-3
2.910020613E1,5.805194378E-4,6.493172050E-2,2.591228485E-2
2.911039900E1,1.700043678E-2,7.923763990E-2,4.018688202E-2
2.912056136E1,1.999408007E-3,8.167344332E-2,3.051567078E-2
2.913072371E1,-2.264073491E-2,7.231739163E-2,2.325534821E-2
2.914088607E1,-5.661880970E-2,6.782174110E-2,1.843547821E-2
2.915104842E1,-6.106317043E-2,3.900393844E-2,4.199409485E-2
2.916121077E1,-4.840174317E-2,3.589537740E-2,-2.045249939E-2
2.917137313E1,-2.733108401E-2,4.696613550E-2,-1.964569092E-2
2.918153548E1,-3.516873717E-2,7.186910510E-2,1.316471100E-1
2.919169783E1,-6.135880947E-2,7.873257995E-2,4.168605804E-2
2.920186019E1,-5.139079690E-2,9.492692351E-2,-1.435127258E-1
2.921202254E1,-9.963810444E-4,8.419600129E-2,-1.834945679E-1
2.922218489E1,2.958151698E-2,5.873143673E-2,-5.721855164E-2
2.923234725E1,2.879500389E-3,6.192889810E-2,6.659412384E-2
2.924250960E1,-3.077822924E-2,5.898457766E-2,-2.208137512E-2
2.925270247E1,-9.525924921E-3,6.773006916E-2,-5.942535400E-2
2.926286483E1,-1.221045852E-2,8.182370663E-2,7.886886597E-3
2.927302718E1,-1.960644126E-2,1.005334854E-1,9.283638000E-2
2.928318953E1,-1.274996996E-2,1.111076176E-1,9.365844727E-2
2.929335189E1,-1.800084114E-2,1.047440171E-1,5.424976349E-2
2.930351424E1,-9.100615978E-3,8.932858706E-2,2.734565735E-2
2.931367659E1,9.064137936E-3,6.978863478E-2,4.117202759E-2
2.932383895E1,1.022133231E-2,3.828516603E-2,7.591438293E-2
2.933400130E1,-5.370706320E-3,3.448283672E-2,5.558586121E-2
2.934416365E1,-3.708416224E-2,3.462275863E-2,-4.004001617E-2
2.935432601E1,-5.366870761E-2,4.229292274E-2,-1.102638245E-1
2.936448836E1,-5.567049980E-2,4.166302085E-2,-7.292270660E-2
2.937465071E1,-3.630295396E-2,5.346840620E-2,-7.921218872E-3
2.938481307E1,-3.872093558E-2,4.105904698E-2,2.519321442E-2
2.939497542E1,-5.533012748E-2,4.730662704E-2,3.417015076E-3
2.940516829E1,-6.451416016E-2,5.376940966E-2,-2.738475800E-2
2.941533065E1,-6.159934402E-2,6.098350883E-2,-2.684307098E-2
2.942549300E1,-5.140227079E-2,6.394103169E-2,4.436492920E-3
2.943565535E1,-4.121556878E-2,6.675246358E-2,1.153182983E-2
2.944581771E1,-3.338849545E-2,6.683602929E-2,-2.840042114E-3
2.945598006E1,-2.579954267E-2,6.920719147E-2,-1.454925537E-2
2.946614241E1,-2.302092314E-2,5.994158983E-2,-2.442359924E-3
2.947630477E1,-2.744236588E-2,6.981199980E-2,1.421165466E-2
2.948646712E1,-2.230218053E-2,6.999418139E-2,3.534030914E-2
2.949662947E1,-7.826656103E-3,7.472315431E-2,5.836772919E-2
2.950679183E1,6.554514170E-3,8.848205209E-2,3.369426727E-2
2.951695418E1,6.657749414E-3,8.790183067E-2,-7.015228271E-3
2.952711654E1,2.134382725E-3,7.596987486E-2,-4.699420929E-2
2.953730941E1,-2.550569177E-2,5.788782239E-2,-7.449150085E-2
2.954747176E1,-4.055377841E-2,3.584372997E-2,-7.066535950E-2
2.955763411E1,-2.199855447E-2,2.152219415E-2,-5.386352539E-3
2.956779647E1,-1.906543970E-3,2.373644710E-2,8.704948425E-2
2.957795882E1,-4.038244486E-3,2.738338709E-2,8.791065216E-2
2.958812117E1,-2.286562324E-2,5.410495400E-2,-5.710601807E-3
2.959828353E1,-2.513554692E-2,7.358044386E-2,1.113605499E-2
2.960844588E1,-4.443162680E-2,7.656142116E-2,4.873275757E-2
2.961860823E1,-8.745077252E-2,9.137636423E-2,-2.313518524E-2
2.962877059E1,-1.215205193E-1,1.024097502E-1,-3.491306305E-1
2.963893294E1,-5.792811513E-2,7.864731550E-2,-4.036855698E-1
2.964909529E1,1.220326722E-1,2.544495463E-2,2.310075760E-1
2.965928817E1,1.616859436E-1,-3.001418710E-2,6.822357178E-1
2.966945052E1,3.642317653E-2,-8.402913809E-3,8.917522430E-2
2.967961287E1,-5.749031901E-2,4.024052620E-2,-2.907018661E-1
2.968977523E1,-1.348784864E-1,8.093127608E-2,-5.003976822E-1
2.969993758E1,-8.136221766E-2,6.698012352E-2,-2.052955627E-1
2.971009993E1,8.353710175E-3,2.242860198E-2,1.482973099E-1
2.972026229E1,1.951056719E-2,-1.674133539E-2,2.341747284E-1
2.973042464E1,-1.957571507E-2,-6.109476089E-6,1.260967255E-1
2.974058699E1,-5.460193753E-2,5.715742707E-2,4.933929443E-2
2.975074935E1,-8.056274056E-2,1.353093982E-1,3.735923767E-2
2.976094222E1,-9.698587656E-2,1.813610494E-1,4.700660706E-2
2.977110457E1,-8.683040738E-2,1.922726929E-1,3.039264679E-2
2.978126692E1,-4.317861795E-2,1.512868404E-1,1.624584198E-2
2.979142928E1,-1.423129439E-2,9.673911333E-2,2.845478058E-2
2.980159163E1,-2.318233252E-3,4.466718435E-2,3.342533112E-2
2.981175399E1,-1.219820976E-2,1.363569498E-2,-2.246856689E-3
2.982191634E1,-3.909766674E-4,-8.477807045E-3,-1.874160767E-2
2.983207869E1,-5.295515060E-3,-1.204049587E-2,-1.850509644E-2
2.984224105E1,6.556898355E-3,1.507812738E-2,8.011817932E-3
2.985240340E1,-7.704496384E-3,3.956800699E-2,3.443336487E-2
2.986256575E1,9.203881025E-3,6.366622448E-2,4.645061493E-2
2.987272811E1,1.365607977E-2,7.549542189E-2,4.885101318E-2
2.988289046E1,-3.684699535E-3,9.438508749E-2,6.317710876E-2
2.989305281E1,-3.259378672E-2,6.660509109E-2,5.983448029E-2
2.990324568E1,-6.547054648E-2,5.322515965E-2,4.006671906E-2
2.991340804E1,-4.788669944E-2,3.750103712E-2,5.127429962E-2
2.992357039E1,-3.071305156E-2,4.047161341E-2,-5.117130280E-2
2.993373275E1,-1.224088669E-2,7.185679674E-2,1.224822998E-1
2.994389510E1,-6.946730614E-2,8.789271116E-2,9.644889832E-2
2.995405745E1,-7.086926699E-2,8.703166246E-2,-9.665775299E-2
2.996421981E1,-1.028004289E-2,8.544701338E-2,-1.585226059E-1
2.997438216E1,1.364412904E-2,5.469304323E-2,-9.411525726E-2
2.998454451E1,8.362442255E-3,4.795783758E-2,-2.482414246E-3
2.999470687E1,-1.123958826E-2,4.961073399E-2,2.350139618E-2
3.000486922E1,-2.110356092E-2,5.998975039E-2,-3.587341309E-2
3.001503157E1,-2.394676208E-3,7.786101103E-2,-3.511238098E-2
3.002519393E1,-1.237621903E-2,9.578728676E-2,4.364013672E-2
3.003535628E1,-7.848531008E-3,1.060303450E-1,9.030723572E-2
3.004554915E1,-1.036673784E-3,9.917384386E-2,7.706451416E-2
3.005571150E1,1.743143797E-2,9.688913822E-2,6.636905670E-2
3.006587386E1,1.422739029E-2,7.129681110E-2,5.358123779E-2
3.007603621E1,-3.253012896E-3,3.671228886E-2,4.568004608E-2
3.008619857E1,-1.123827696E-2,3.063732386E-2,2.842903137E-2
3.009636092E1,-2.616527677E-2,2.897071838E-2,-4.415512085E-4
3.010652327E1,-4.283696413E-2,3.673124313E-2,-6.900119781E-2
3.011671614E1,-6.386291981E-2,3.328025341E-2,-8.426189423E-2
3.012684798E1,-5.360090733E-2,3.060758114E-2,-3.541660309E-2
3.013701033E1,-5.525305867E-2,2.556329966E-2,3.380680084E-2
3.014720320E1,-4.759570956E-2,3.883314133E-2,5.221176147E-2
3.015736556E1,-4.720437527E-2,4.892688990E-2,1.354885101E-2
3.016752791E1,-7.528799772E-2,6.176698208E-2,-2.674388885E-2
3.017769027E1,-6.265115738E-2,5.874544382E-2,-3.555679321E-2
3.018785262E1,-5.249968171E-2,7.278203964E-2,-2.764320374E-2
3.019801497E1,-4.961916804E-2,6.290829182E-2,1.390457153E-3
3.020817733E1,-4.176542163E-2,5.746883154E-2,2.985763550E-2
3.021833968E1,-2.441716194E-2,7.044786215E-2,5.077648163E-2
3.022850203E1,-7.372140884E-3,6.171065569E-2,4.769515991E-2
3.023866439E1,-1.204609871E-4,7.433176041E-2,2.335453033E-2
3.024882674E1,-7.072776556E-3,6.802338362E-2,-5.277633667E-3
3.025898909E1,-1.378419995E-2,6.456649303E-2,-2.867507935E-2
3.026915145E1,-4.134154320E-2,5.674779415E-2,-5.874919891E-2
3.027934432E1,-4.443386197E-2,4.923361540E-2,-7.168579102E-2
3.028950667E1,-2.836832404E-2,3.251510859E-2,-1.817703247E-2
3.029966903E1,1.060828567E-2,2.269947529E-2,7.448101044E-2
3.030983138E1,1.775670052E-2,3.561991453E-2,7.557868958E-2
3.031999373E1,1.137048006E-3,5.223232508E-2,2.001762390E-2
3.033015609E1,1.085937023E-3,6.163007021E-2,6.230735779E-2
3.034031844E1,-3.496327996E-2,7.322859764E-2,7.771587372E-2
3.035048079E1,-7.795169950E-2,8.702456951E-2,7.400512695E-4
3.036067366E1,-9.840020537E-2,8.732539415E-2,-2.619934082E-1
3.037083602E1,-7.118317485E-2,5.507147312E-2,-4.578180313E-1
3.038099837E1,7.763236761E-2,4.758775234E-3,2.204227448E-2
3.039116072E1,1.321717203E-1,-4.046529531E-2,5.996847153E-1
3.040132308E1,5.045816302E-2,-2.716475725E-2,-8.605957031E-3
3.041148543E1,9.987443686E-3,1.185232401E-2,-1.976232529E-1
3.042164778E1,-9.173709154E-2,5.362552404E-2,-2.745742798E-1
3.043181014E1,-8.370447159E-2,5.430871248E-2,-6.640911102E-2
3.044197249E1,-2.378615737E-2,4.160255194E-2,6.473541260E-2
3.045213485E1,-1.500681043E-2,3.804278374E-2,8.021545410E-2
3.046229720E1,-4.559993744E-2,6.395381689E-2,6.465148926E-2
3.047245955E1,-8.306366205E-2,1.046362519E-1,3.047752380E-2
3.048262191E1,-9.913966060E-2,1.351059079E-1,-5.311965942E-4
3.049278426E1,-9.638553858E-2,1.501190066E-1,-2.489089966E-4
3.050294661E1,-6.100019813E-2,1.398416162E-1,1.424503326E-2
3.051313948E1,-3.135457635E-2,9.463924170E-2,4.026031494E-2
3.052330184E1,1.856803894E-2,4.324603081E-2,4.699802399E-2
3.053346419E1,3.179684281E-2,1.105672121E-2,3.693962097E-2
3.054362654E1,3.013232350E-2,-1.459044218E-2,1.988124847E-2
3.055378890E1,2.369877696E-2,-1.992952824E-2,-1.626014709E-3
3.056395125E1,-1.477897167E-3,-2.624154091E-3,-8.661270142E-3
3.057411360E1,-1.643142104E-2,2.094560862E-2,-1.796531677E-2
3.058427596E1,-7.133036852E-3,3.934401274E-2,1.071739197E-2
3.059443831E1,9.179890156E-3,4.094308615E-2,2.709197998E-2
3.060460067E1,1.409351826E-3,5.226135254E-2,5.031394958E-2
3.061476302E1,-1.131591201E-2,3.973793983E-2,3.520011902E-2
3.062492537E1,-3.807365894E-2,3.431242704E-2,2.044296265E-2
3.063508773E1,-5.007207394E-2,2.633219957E-2,2.961921692E-2
3.064528060E1,-3.579562902E-2,3.204262257E-2,1.708316803E-2
3.065544295E1,-2.227985859E-2,4.183232784E-2,-5.860996246E-2
3.066560530E1,-1.945605874E-2,9.173482656E-2,1.193485260E-1
3.067576766E1,-6.109964848E-2,9.288650751E-2,1.285934448E-2
3.068593001E1,-3.997182846E-2,8.493387699E-2,-1.362915039E-1
3.069609237E1,1.456823945E-2,5.244034529E-2,-8.662414551E-2
3.070625472E1,4.465979338E-2,4.223787785E-2,-4.920959473E-3
3.071641707E1,1.018130779E-2,3.152501583E-2,-4.756832123E-2
3.072657942E1,-1.203471422E-2,3.970605135E-2,-3.732681274E-2
3.073674178E1,-1.958507299E-2,4.081517458E-2,3.401756287E-3
3.074690413E1,-1.265114546E-2,6.304413080E-2,5.676269531E-3
3.075706649E1,-1.077246666E-2,7.517498732E-2,4.808807373E-2
3.076725936E1,-1.826375723E-3,9.112793207E-2,1.062822342E-1
3.077742171E1,4.475802183E-3,7.520580292E-2,9.958553314E-2
3.078758406E1,8.280903101E-3,7.124114037E-2,4.338741302E-2
3.079774642E1,4.749029875E-3,4.869556427E-2,7.053375244E-3
3.080790877E1,8.242875338E-3,1.951849461E-2,2.807903290E-2
3.081807112E1,-4.886686802E-4,9.172141552E-3,5.568599701E-2
3.082823348E1,-2.088201046E-2,1.692306995E-2,1.656150818E-2
3.083839583E1,-4.550051689E-2,2.175396681E-2,-5.249023438E-2
3.084855818E1,-5.054187775E-2,1.967442036E-2,-8.497714996E-2
3.085872054E1,-3.871187568E-2,2.053117752E-2,-3.162288666E-2
3.086888289E1,-3.672692180E-2,3.808122873E-2,1.357936859E-2
3.087904525E1,-5.143821239E-2,5.245906115E-2,2.018070221E-2
3.088920760E1,-6.126993895E-2,4.744082689E-2,-1.115798950E-2
3.089936995E1,-6.363973022E-2,6.412553787E-2,-3.248882294E-2
3.090956282E1,-5.631110072E-2,7.141023874E-2,-4.162883759E-2
3.091972518E1,-5.127307773E-2,6.494653225E-2,-2.694511414E-2
3.092988753E1,-2.961355448E-2,6.569409370E-2,-1.714420319E-2
3.094004988E1,-3.423422575E-2,6.393587589E-2,-4.253387451E-4
3.095021224E1,-2.213761210E-2,5.969280005E-2,3.243255615E-2
3.096037459E1,-2.414938807E-2,5.742210150E-2,5.527591705E-2
3.097053695E1,-2.140691876E-2,7.614129782E-2,3.276443481E-2
3.098069930E1,-1.636168361E-2,6.839287281E-2,-1.764869690E-2
3.099086165E1,-3.243821859E-2,6.150147319E-2,-6.947898865E-2
3.100102400E1,-3.602859378E-2,4.849234223E-2,-8.490657806E-2
3.101118636E1,-3.449583054E-2,3.155875206E-2,-6.934928894E-2
3.102134871E1,-9.421229362E-3,1.979133487E-2,2.747535706E-3
3.103151107E1,2.420279384E-2,2.199503779E-2,7.824993134E-2
3.104170394E1,9.494245052E-3,3.977838159E-2,6.720829010E-2
3.105186629E1,-1.716810465E-2,5.203327537E-2,1.156044006E-2
3.106202864E1,-1.750522852E-2,7.387441397E-2,3.728008270E-2
3.107219100E1,-4.212608933E-2,6.742221117E-2,5.055618286E-2
3.108235335E1,-1.140855849E-1,8.765438199E-2,-7.363700867E-2
3.109251570E1,-1.452382505E-1,1.026704609E-1,-4.838008881E-1
3.110267806E1,-3.100416064E-2,6.530848145E-2,-3.729772568E-1
3.111284041E1,1.863388419E-1,1.224824786E-2,5.210037231E-1
3.112300277E1,1.739790142E-1,-2.171912789E-2,6.406831741E-1
3.113319564E1,5.382126570E-2,3.918677568E-3,1.665430069E-1
3.114335799E1,-5.346375704E-2,5.449488759E-2,-3.476800919E-1
3.115352034E1,-1.502752006E-1,8.977061510E-2,-6.407680511E-1
3.116368270E1,-5.499723554E-2,6.922629476E-2,-2.349891663E-1
3.117384505E1,2.755525708E-2,-3.726959229E-3,1.793031693E-1
3.118400740E1,2.860322595E-2,-3.637316823E-2,2.242851257E-1
3.119416976E1,-6.530523300E-3,-6.465822458E-3,1.232061386E-1
3.120433211E1,-6.146651506E-2,7.332560420E-2,2.712249756E-2
3.121449446E1,-9.519317746E-2,1.383881569E-1,3.174495697E-2
3.122465682E1,-9.291389585E-2,1.859161556E-1,6.033229828E-2
3.123481917E1,-5.709224939E-2,1.958317161E-1,5.066013336E-2
3.124498153E1,-3.816890717E-2,1.630000770E-1,5.773162842E-2
3.125517440E1,-1.950520277E-2,1.111882329E-1,5.283927917E-2
3.126533675E1,-3.423392773E-3,5.450150371E-2,2.642822266E-2
3.127549910E1,-4.090428352E-3,1.427015662E-2,-1.665210724E-2
3.128566146E1,-1.652726531E-2,9.500324726E-3,-4.291152954E-2
3.129582381E1,-1.907408237E-2,7.081836462E-3,-4.997730255E-2
3.130598616E1,-1.664146781E-2,1.669251919E-2,-1.878070831E-2
3.131614852E1,-6.918847561E-3,3.340232372E-2,2.191066742E-2
3.132631087E1,4.954457283E-3,6.426841021E-2,4.335021973E-2
3.133647322E1,2.133786678E-3,8.310535550E-2,5.039405823E-2
3.134663558E1,-1.762112975E-2,8.043667674E-2,2.633476257E-2
3.135679793E1,-4.203939438E-2,7.575672865E-2,9.545326233E-3
3.136696028E1,-6.369954348E-2,5.451869965E-2,3.104114532E-2
3.137712264E1,-5.580425262E-2,4.662355781E-2,1.379013062E-2
3.138731551E1,-3.200551867E-2,4.075396061E-2,-5.705642700E-2
3.139747786E1,-1.620990038E-2,6.090632081E-2,1.257562637E-1
3.140764022E1,-4.761177301E-2,7.265278697E-2,7.375049591E-2
3.141780257E1,-5.698269606E-2,8.180713654E-2,-1.143293381E-1
3.142796492E1,-2.320584655E-2,8.044311404E-2,-1.902990341E-1
3.143812728E1,1.967075467E-2,7.143330574E-2,-6.156158447E-2
3.144828963E1,1.435583830E-2,6.498527527E-2,7.652091980E-2
3.145845198E1,-2.176648378E-2,5.492123961E-2,-1.713466644E-2
3.146861434E1,-2.437317371E-2,6.127572060E-2,-6.871986389E-2
3.147877669E1,-3.116279840E-3,9.415039420E-2,-8.296012878E-3
3.148893904E1,-8.289784193E-3,1.103321612E-1,7.696533203E-2
3.149910140E1,-1.105356216E-2,1.161794066E-1,8.744335175E-2
3.150926375E1,-2.115452290E-2,1.167951524E-1,6.706428528E-2
3.151942610E1,-1.446402073E-2,9.873265028E-2,4.467773438E-2
3.152961898E1,-1.510721445E-2,6.482532620E-2,4.398727417E-2
3.153978133E1,-6.475746632E-3,3.127771616E-2,6.212043762E-2
3.154994368E1,-5.230307579E-4,3.034076095E-2,5.152702332E-2
3.156010604E1,-1.574102044E-2,1.660498977E-2,-1.336669922E-2
3.157026839E1,-3.288307786E-2,2.444255352E-2,-9.121131897E-2
3.158043074E1,-3.762462735E-2,3.777423501E-2,-8.492565155E-2
3.159059310E1,-2.572277188E-2,5.160298944E-2,-2.201557159E-2
3.160075545E1,-4.007104039E-2,4.624053836E-2,1.853561401E-2
3.161091780E1,-5.891451240E-2,4.293787479E-2,2.291107178E-2
3.162108016E1,-5.391129851E-2,5.390757322E-2,-3.516197205E-3
3.163127303E1,-5.592259765E-2,5.345150828E-2,-2.002429962E-2
3.164143538E1,-5.057522655E-2,5.592283607E-2,-1.969718933E-2
3.165159774E1,-4.521715641E-2,6.089988351E-2,1.983642578E-3
3.166176009E1,-4.217374325E-2,6.074994802E-2,6.719589233E-3
3.167192244E1,-3.676807880E-2,6.518697739E-2,6.614685059E-3
3.168208480E1,-3.860116005E-2,6.491523981E-2,4.222869873E-3
3.169224715E1,-4.993790388E-2,7.406541705E-2,1.601982117E-2
3.170240950E1,-4.216250777E-2,7.118922472E-2,2.051067352E-2
3.171257186E1,-3.221487999E-2,7.048371434E-2,2.016353607E-2
3.172273421E1,-2.713185549E-2,6.977924705E-2,8.047103882E-3
3.173289656E1,-1.715543866E-2,6.436207891E-2,2.219009399E-2
3.174305892E1,-2.495080233E-3,5.411022902E-2,4.079341888E-2
3.175322127E1,2.489060163E-3,4.378700256E-2,4.587173462E-3
3.176338362E1,-4.504591227E-3,4.307746887E-2,-3.097057343E-2
3.177354598E1,-2.298054099E-2,4.495406151E-2,-5.171489716E-2
3.178373885E1,-3.384664655E-2,6.613844633E-2,-6.492710114E-2
3.179390120E1,-4.889982939E-2,6.363150477E-2,-5.668640137E-2
3.180406356E1,-2.338066697E-2,5.689322948E-2,-5.928993225E-3
3.181422591E1,2.264490724E-2,5.246374011E-2,7.464122772E-2
3.182438826E1,2.939736843E-2,5.694583058E-2,1.016674042E-1
3.183455062E1,-1.152178645E-2,6.063702703E-2,1.949596405E-2
3.184471297E1,-2.337360382E-2,7.397806644E-2,-1.611137390E-2
3.185487532E1,-4.498118162E-2,7.373347878E-2,4.094219208E-2
3.186503768E1,-9.506830573E-2,8.074420691E-2,7.044792175E-3
3.187520003E1,-1.343837678E-1,9.069514275E-2,-2.700719833E-1
3.188536238E1,-8.548375964E-2,7.754427195E-2,-4.443140030E-1
3.189552474E1,9.926104546E-2,4.726403952E-2,1.591873169E-2
3.190571761E1,1.964554191E-1,-5.139738321E-3,7.859945297E-1
3.191587996E1,8.460837603E-2,-2.656638622E-3,2.615365982E-1
3.192604232E1,-1.582279801E-2,4.870823026E-2,-1.850624084E-1
3.193620467E1,-1.304834187E-1,8.627441525E-2,-5.435581207E-1
3.194636702E1,-9.122037888E-2,9.558454156E-2,-3.434972763E-1
3.195652938E1,1.978674531E-2,4.009303451E-2,6.885147095E-2
3.196669173E1,3.790774941E-2,-1.888698339E-2,2.338390350E-1
3.197685408E1,-8.741319180E-3,-2.268081903E-2,1.664009094E-1
3.198701644E1,-5.622142553E-2,3.184691072E-2,7.040119171E-2
3.199717879E1,-9.942850471E-2,1.163632274E-1,2.725505829E-2
3.200734114E1,-1.211135387E-1,1.712937355E-1,3.207111359E-2
3.201750350E1,-1.138773859E-1,1.791033149E-1,3.453922272E-2
3.202769637E1,-6.824651361E-2,1.565021276E-1,2.987861633E-2
3.203785872E1,-2.988982201E-2,1.227012575E-1,3.961372375E-2
3.204802108E1,-1.563909650E-2,7.740280032E-2,2.065181732E-2
3.205818343E1,-1.831290126E-2,3.434434533E-2,-3.060340881E-3
3.206834578E1,-1.603528857E-2,1.233461499E-2,-1.001358032E-2
3.207850814E1,-2.782389522E-2,1.881003380E-3,-2.171325684E-2
3.208867049E1,-2.495089173E-2,1.747083664E-2,5.435943604E-5
3.209883284E1,-1.712363958E-2,2.329021692E-2,2.175045013E-2
3.210899520E1,-1.422223449E-2,4.795145988E-2,2.187538147E-2
3.211915755E1,2.740800381E-3,7.018178701E-2,2.917385101E-2
3.212931990E1,5.124419928E-3,6.865292788E-2,3.883647919E-2
3.213948226E1,-2.368262410E-2,5.035179853E-2,4.131507874E-2
3.214964461E1,-6.102979183E-2,4.320567846E-2,3.602790833E-2
3.215983748E1,-5.043143034E-2,3.583085537E-2,4.738616943E-2
3.216999984E1,-3.082019091E-2,4.487454891E-2,-6.690692902E-2
3.218016219E1,-2.185925841E-2,6.569433212E-2,7.417774200E-2
3.219032454E1,-5.077597499E-2,8.780425787E-2,1.033754349E-1
3.220048690E1,-5.522805452E-2,9.958183765E-2,-6.623268127E-2
3.221064925E1,-4.789561033E-3,9.077620506E-2,-1.475591660E-1
3.222081160E1,4.752722383E-2,7.899576426E-2,-6.905174255E-2
3.223097396E1,3.253293037E-2,5.786800385E-2,5.295467377E-2
3.224113631E1,-1.306849718E-2,6.408375502E-2,2.125835419E-2
3.225132918E1,-2.960526943E-2,6.739139557E-2,-7.110786438E-2
3.226149154E1,-2.471846342E-2,7.873088121E-2,-4.833126068E-2
3.227165389E1,-2.478709817E-2,1.092734337E-1,4.722118378E-2
3.228181624E1,-1.531752944E-2,1.058089137E-1,9.146690369E-2
3.229197860E1,-1.556295156E-2,1.135736704E-1,9.240055084E-2
3.230214095E1,5.770027637E-4,8.562195301E-2,7.206249237E-2
3.231230330E1,1.161590219E-2,6.550723314E-2,6.389999390E-2
3.232246566E1,1.549953222E-2,5.291682482E-2,5.120468140E-2
3.233262801E1,2.750039101E-3,3.772568703E-2,5.279350281E-2
3.234279036E1,-2.639886737E-2,2.681642771E-2,2.585983276E-2
3.235295272E1,-4.782423377E-2,3.002041578E-2,-5.970287323E-2
3.236311507E1,-6.388476491E-2,2.183210850E-2,-9.869766235E-2
3.237327742E1,-5.577373505E-2,1.716226339E-2,-3.771686554E-2
3.238343978E1,-6.186893582E-2,2.914512157E-2,4.107189178E-2
3.239363265E1,-4.417258501E-2,3.553974628E-2,4.994583130E-2
3.240379500E1,-6.224739552E-2,4.157060385E-2,4.320144653E-3
3.241395736E1,-7.295942307E-2,6.453156471E-2,-3.580570221E-2
3.242411971E1,-7.660999894E-2,6.667131186E-2,-2.554893494E-2
3.243428206E1,-6.833764911E-2,7.395255566E-2,-2.260017395E-2
3.244444442E1,-5.784374475E-2,6.437653303E-2,-1.249885559E-2
3.245460677E1,-5.442309380E-2,5.931800604E-2,6.839752197E-3
3.246476912E1,-2.742436528E-2,5.633479357E-2,9.232521057E-3
3.247493148E1,-1.508969069E-2,5.796337128E-2,1.162910461E-2
3.248509383E1,-1.970508695E-2,6.415617466E-2,3.288364410E-2
3.249525618E1,-1.239612699E-2,7.704591751E-2,3.483772278E-2
3.250541854E1,-2.741485834E-3,8.006048203E-2,6.038951874E-2
3.251558089E1,1.397728920E-2,6.847119331E-2,5.235195160E-2
3.252574324E1,9.328812361E-3,8.041393757E-2,8.960723877E-3
3.253593612E1,5.957484245E-5,8.061105013E-2,-2.411651611E-2
3.254609847E1,-1.598143578E-2,6.443095207E-2,-4.252147675E-2
3.255626082E1,-2.686363459E-2,5.113875866E-2,-5.581474304E-2
3.256642318E1,-5.376568437E-2,3.833234310E-2,-5.705833435E-2
3.257658553E1,-3.751948476E-2,2.588945627E-2,-1.333713531E-2
3.258674788E1,1.096841693E-2,2.293336391E-2,8.397579193E-2
3.259691024E1,1.558226347E-2,3.093683720E-2,8.012866974E-2
3.260707259E1,-8.473455906E-3,5.472552776E-2,8.172988892E-4
3.261723494E1,-2.533692122E-2,7.380843163E-2,3.174114227E-2
3.262739730E1,-5.925539136E-2,7.633256912E-2,6.658077240E-2
3.263755965E1,-9.288698435E-2,8.341747522E-2,3.992080688E-3
3.264772200E1,-1.061418355E-1,8.162677288E-2,-2.800617218E-1
3.265788436E1,-5.307337642E-2,6.378853321E-2,-4.330139160E-1
3.266807723E1,9.990149736E-2,2.045148611E-2,1.124324799E-1
3.267823958E1,1.324794590E-1,-3.466314077E-2,5.207872391E-1
3.268840194E1,4.604199529E-2,-2.094781399E-2,1.462936401E-3
