"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.062940278E1,1.279652119E-2,1.113641262E-2,4.159355164E-2
3.063956513E1,3.653317690E-2,2.896034718E-2,1.485729218E-2
3.064972748E1,3.896999359E-2,2.707313001E-2,-2.315521240E-2
3.065992036E1,3.681075573E-2,2.742068470E-2,-6.282901764E-2
3.067008271E1,2.064824104E-2,4.222093523E-2,-7.343864441E-2
3.068024506E1,-2.388238907E-3,3.343969584E-2,-4.372119904E-2
3.069040742E1,-1.797229052E-2,2.750094235E-2,4.426956177E-3
3.070056977E1,-7.723808289E-3,4.061329365E-2,5.644035339E-2
3.071073212E1,-2.761185169E-3,4.553075135E-2,7.673168182E-2
3.072089448E1,-2.278268337E-3,5.175150931E-2,2.815055847E-2
3.073105683E1,8.715391159E-4,6.466376781E-2,-2.418804169E-2
3.074121918E1,-5.863845348E-3,6.564912200E-2,-7.106781006E-3
3.075138154E1,-1.339691877E-2,6.210446358E-2,6.864452362E-2
3.076154389E1,-2.844405174E-2,5.099576712E-2,3.889465332E-2
3.077170624E1,-3.731030226E-2,4.958364367E-2,-1.841983795E-1
3.078186860E1,9.340107441E-3,1.680988073E-2,-3.603048325E-1
3.079203095E1,7.720881701E-2,1.575987041E-2,-4.111194611E-2
3.080219330E1,1.362840533E-1,1.475942135E-2,3.466129303E-1
3.081235566E1,8.911526203E-2,-8.944869041E-4,1.323986053E-1
3.082251801E1,-2.540653944E-2,-1.687966287E-2,1.690006256E-2
3.083268036E1,-7.093751431E-2,-4.183658957E-2,-6.159687042E-2
3.084284272E1,-7.016998529E-2,-4.762984812E-2,-1.600437164E-1
3.085300507E1,-3.884905577E-2,-4.181715846E-2,-2.304372787E-1
3.086316743E1,1.355898380E-2,-2.196235955E-2,-1.150646210E-1
3.087332978E1,4.119920731E-2,1.212556660E-2,1.258239746E-1
3.088349213E1,4.037588835E-2,4.621256888E-2,2.040691376E-1
3.089365449E1,4.931747913E-3,9.346143901E-2,8.008861542E-2
3.090381684E1,-3.691965342E-2,1.172511876E-1,-7.705497742E-2
3.091397919E1,-6.241840124E-2,1.344484091E-1,-1.299037933E-1
3.092414155E1,-3.238952160E-2,1.278962046E-1,-1.111001968E-1
3.093430390E1,-5.033731461E-3,8.687217534E-2,-6.205463409E-2
3.094446625E1,2.269423008E-2,5.351991951E-2,2.841949463E-4
3.095462861E1,4.465699196E-2,1.910032332E-2,5.917644501E-2
3.096479096E1,5.012744665E-2,4.953891039E-4,1.147012711E-1
3.097495331E1,3.320163488E-2,-6.301790476E-3,1.457557678E-1
3.098511567E1,2.525120974E-2,-6.940141320E-3,1.219387054E-1
3.099527802E1,6.957948208E-3,-1.265734434E-2,7.260036469E-2
3.100544038E1,-5.590379238E-3,-7.879287004E-4,1.706504822E-2
3.101560273E1,-1.111912727E-2,-5.634933710E-3,-2.330875397E-2
3.102576508E1,-1.975232363E-2,-7.041752338E-3,-2.523422241E-2
3.103592744E1,-2.181363106E-2,-1.900278777E-2,-1.551818848E-2
3.104608979E1,-1.726913452E-2,-6.142675877E-3,-2.482604980E-2
3.105625214E1,-1.049131155E-2,1.186195761E-2,-1.028823853E-2
3.106644501E1,3.233790398E-3,3.643411398E-2,1.816272736E-2
3.107660737E1,2.378404140E-2,5.288222432E-2,-2.481174469E-2
3.108676972E1,2.688562870E-2,7.520484924E-2,8.439445496E-2
3.109693207E1,1.478654146E-2,8.197305351E-2,1.132297516E-1
3.110709443E1,2.377957106E-2,6.688777357E-2,-6.145381927E-2
3.111725678E1,3.690785170E-2,2.715957165E-2,-1.949348450E-1
3.112741914E1,4.025387764E-2,3.515616059E-2,-1.843738556E-1
3.113758149E1,3.120720387E-2,5.209148675E-2,-1.481132507E-1
3.114774384E1,2.897936106E-2,6.528083235E-2,-6.275081635E-2
3.115790620E1,5.035877228E-3,5.014977604E-2,-4.965782166E-3
3.116806855E1,-2.551472187E-2,2.998466045E-2,3.774356842E-2
3.117823090E1,-3.402870893E-2,2.300950885E-2,9.626770020E-2
3.118839326E1,-2.568274736E-2,3.604062647E-2,1.065216064E-1
3.119855561E1,-2.383983135E-2,4.306483641E-2,7.171154022E-2
3.120871796E1,8.915305138E-3,6.352957338E-2,1.860046387E-2
3.121888032E1,1.446640491E-2,5.785927176E-2,-1.943683624E-2
3.122904267E1,1.464164257E-2,6.948135793E-2,-3.325462341E-2
3.123920502E1,9.466528893E-3,6.742827594E-2,4.081726074E-4
3.124936738E1,1.784431934E-2,4.188036546E-2,5.229854584E-2
3.125952973E1,9.866058826E-3,4.232949391E-2,6.784725189E-2
3.126969208E1,5.307018757E-3,3.010647371E-2,2.647304535E-2
3.127985444E1,-7.870674133E-3,1.982105523E-2,-2.115631104E-2
3.129001679E1,-1.584470272E-3,2.151442133E-2,-6.320858002E-2
3.130017914E1,-2.637982368E-3,1.422584057E-2,-6.206512451E-2
3.131034150E1,-6.617665291E-3,1.267514005E-2,-4.908466339E-2
3.132050385E1,-1.080513000E-2,2.611345239E-2,-4.828166962E-2
3.133066621E1,-1.278764009E-2,2.816332690E-2,-3.564357758E-2
3.134082856E1,-5.360960960E-3,2.610547096E-2,2.735137939E-3
3.135099091E1,-1.205545664E-2,2.194410004E-2,9.804725647E-3
3.136115327E1,-1.360541582E-2,1.064129081E-2,9.650230408E-3
3.137131562E1,-2.172166109E-2,1.102565043E-2,9.618759155E-3
3.138147797E1,-1.998347044E-2,1.365969703E-2,1.468658447E-4
3.139164033E1,-8.822381496E-3,2.782390267E-2,9.655952454E-3
3.140180268E1,6.810605526E-3,3.211560100E-2,9.526252747E-3
3.141196503E1,8.146286011E-3,3.841722012E-2,-1.888751984E-2
3.142212739E1,1.427453756E-2,3.516279161E-2,-5.157184601E-2
3.143228974E1,1.561325788E-2,3.477848321E-2,-7.655906677E-2
3.144245209E1,1.232856512E-2,3.512605280E-2,-6.800270081E-2
3.145261445E1,1.106524467E-2,3.146084398E-2,-3.598690033E-2
3.146277680E1,7.043361664E-3,3.304754943E-2,2.857875824E-2
3.147293915E1,4.789412022E-3,4.393323511E-2,8.716869354E-2
3.148310151E1,-9.272754192E-3,5.151565745E-2,8.334445953E-2
3.149326386E1,-2.029937506E-2,6.057210639E-2,2.766323090E-2
3.150345673E1,-2.845931053E-2,7.138983905E-2,1.371383667E-3
3.151361909E1,-1.565313339E-2,7.980746776E-2,3.737449646E-3
3.152378144E1,-2.279907465E-2,6.701250374E-2,-1.540851593E-2
3.153391328E1,-1.273936033E-2,5.751747638E-2,-2.091388702E-1
3.154410615E1,1.885652542E-3,2.707892284E-2,-2.974138260E-1
3.155426850E1,6.095331907E-2,2.380281687E-2,2.744102478E-2
3.156443085E1,1.052619219E-1,4.933555424E-2,4.233741760E-1
3.157459321E1,7.448667288E-2,6.032495201E-2,2.315177917E-1
3.158475556E1,-3.694045544E-2,4.209762067E-2,1.235475540E-1
3.159491791E1,-8.093100786E-2,-6.516709924E-3,-1.246147156E-1
3.160508027E1,-6.069850922E-2,-3.019794449E-2,-2.665424347E-1
3.161524262E1,-6.630063057E-3,-3.410860896E-2,-3.068656921E-1
3.162540497E1,4.626542330E-2,-1.569900289E-2,-1.808986664E-1
3.163556733E1,7.147151232E-2,8.896391839E-3,7.038307190E-2
3.164572968E1,5.025142431E-2,4.126881808E-2,2.415218353E-1
3.165589204E1,8.317053318E-3,5.791193619E-2,2.609615326E-1
3.166605439E1,-6.025028229E-2,7.738417387E-2,1.738252640E-1
3.167621674E1,-9.825646877E-2,9.397847205E-2,6.223201752E-2
3.168637910E1,-8.091503382E-2,1.073487774E-1,-2.371597290E-2
3.169654145E1,-4.559296370E-2,1.126841903E-1,-9.179019928E-2
3.170670380E1,9.271204472E-3,1.067055315E-1,-1.210002899E-1
3.171686616E1,3.370618820E-2,8.744661510E-2,-1.072311401E-1
3.172702851E1,4.781854153E-2,6.375642121E-2,-5.352973938E-2
3.173719086E1,5.461359024E-2,3.442368284E-2,2.052307129E-2
3.174735322E1,3.834652901E-2,1.682740450E-2,6.730556488E-2
3.175751557E1,2.082967758E-2,5.105726421E-3,8.738899231E-2
3.176767792E1,-2.761304379E-3,-5.880888551E-3,8.834552765E-2
3.177784028E1,-2.085179090E-2,-1.339545101E-2,6.801414490E-2
3.178800263E1,-2.678865194E-2,-1.455836743E-2,4.808521271E-2
3.179819550E1,-3.069823980E-2,-8.599080145E-3,1.891040802E-2
3.180835786E1,-2.564924955E-2,8.692592382E-5,-3.261566162E-4
3.181852021E1,-1.617151499E-2,1.164650545E-2,2.043724060E-3
3.182868256E1,-9.199798107E-3,1.856324449E-2,3.039550781E-2
3.183884492E1,7.370054722E-3,2.738460898E-2,2.738666534E-2
3.184900727E1,1.441723108E-2,3.784414008E-2,1.530647278E-2
3.185916962E1,-5.374193192E-3,6.606680900E-2,1.332263947E-1
3.186933198E1,1.255750656E-3,5.256613716E-2,7.395744324E-2
3.187949433E1,7.455229759E-3,2.988757938E-2,-1.683635712E-1
3.188965668E1,3.556346893E-2,9.140409529E-3,-2.052412033E-1
3.189981904E1,5.704945326E-2,3.570897877E-2,-9.066867828E-2
3.190998139E1,5.862557888E-2,7.046913356E-2,-4.663085938E-2
3.192014374E1,4.114818573E-2,7.002125680E-2,-2.931499481E-2
3.193030610E1,1.398319006E-2,6.682272255E-2,3.020191193E-2
3.194046845E1,-1.229113340E-2,6.013349816E-2,6.978225708E-2
3.195063080E1,-4.465907812E-2,4.518917575E-2,4.262828827E-2
3.196079316E1,-3.840100765E-2,4.154308513E-2,1.861572266E-3
3.197095551E1,-3.247392178E-2,4.979658872E-2,-5.214691162E-3
3.198111786E1,-5.890250206E-3,6.557270885E-2,-2.403450012E-2
3.199128022E1,1.974350214E-2,6.762927771E-2,4.693031311E-3
3.200144257E1,3.004914522E-2,6.305506080E-2,3.282642365E-2
3.201160493E1,3.970366716E-2,5.371170491E-2,7.944202423E-2
3.202176728E1,3.503555059E-2,5.312611163E-2,1.063032150E-1
3.203192963E1,2.168458700E-2,5.341190845E-2,5.704879761E-2
3.204209199E1,9.550988674E-3,4.344538599E-2,-1.722145081E-2
3.205225434E1,-4.012346268E-3,1.951683313E-2,-6.171226501E-2
3.206241669E1,-1.761102676E-2,1.581270993E-2,-8.663749695E-2
3.207257905E1,-2.931344509E-2,2.293121070E-2,-6.868743896E-2
3.208274140E1,-3.697293997E-2,3.145752847E-2,-4.400825500E-2
3.209290375E1,-4.516255856E-2,1.488233358E-2,-1.032829285E-2
3.210306611E1,-2.510768175E-2,3.639295697E-3,1.560306549E-2
3.211322846E1,-1.469862461E-2,1.860350370E-3,2.933597565E-2
3.212339081E1,7.806658745E-3,6.699170917E-3,3.116130829E-2
3.213355317E1,2.089649439E-2,1.108949631E-2,4.944515228E-2
3.214371552E1,2.242863178E-2,1.016437635E-2,2.968406677E-2
3.215387788E1,2.705359459E-2,1.621231437E-2,-1.334762573E-2
3.216404023E1,2.023565769E-2,2.250115946E-2,-4.855155945E-2
3.217420258E1,1.781475544E-2,2.930045873E-2,-4.299640656E-2
3.218436494E1,7.028579712E-4,3.192112967E-2,2.617835999E-3
3.219452729E1,-1.649373770E-2,3.713158146E-2,4.032802582E-2
3.220468964E1,-2.162152529E-2,4.674044997E-2,4.436302185E-2
3.221485200E1,-9.797155857E-3,6.295770407E-2,1.039695740E-2
3.222501435E1,-2.685606480E-3,6.227841973E-2,-4.184913635E-2
3.223517670E1,4.712104797E-3,6.650052965E-2,-6.477165222E-2
3.224533906E1,1.434302330E-2,4.998398945E-2,-8.020782471E-2
3.225550141E1,2.854222059E-2,2.986293286E-2,-5.991935730E-2
3.226566376E1,1.385766268E-2,3.896499425E-2,4.933357239E-3
3.227582612E1,3.192090988E-2,5.273181945E-2,6.627368927E-2
3.228598847E1,2.125823498E-2,5.855216086E-2,9.576225281E-2
3.229615082E1,1.383757591E-2,7.267867029E-2,7.286071777E-2
3.230634370E1,2.631068230E-3,7.131565362E-2,5.521965027E-2
3.231650605E1,-3.419101238E-3,7.416868210E-2,7.799148560E-2
3.232666840E1,-3.113228083E-2,6.010284275E-2,7.430648804E-2
3.233683076E1,-6.316184998E-2,4.652920365E-2,-1.256532669E-1
3.234699311E1,-6.929820776E-2,2.574445307E-2,-3.028297424E-1
3.235715546E1,-8.837580681E-3,1.105046272E-2,-2.167606354E-1
3.236731782E1,6.641918421E-2,2.255645022E-2,2.289218903E-1
3.237748017E1,1.035323143E-1,1.411971170E-2,1.792612076E-1
3.238764252E1,4.253220558E-2,1.301333494E-2,3.446483612E-2
3.239780488E1,-5.792319775E-3,-2.816261910E-2,-4.916954041E-2
3.240796723E1,8.916258812E-3,-5.322020873E-2,-1.264123917E-1
3.241812958E1,1.658850908E-2,-7.227355987E-2,-1.431999207E-1
3.242829194E1,1.562654972E-2,-5.674957484E-2,-8.613872528E-2
3.243845429E1,1.229554415E-2,-1.282214746E-2,9.755611420E-2
3.244861664E1,8.808493614E-3,2.182322368E-2,2.094125748E-1
3.245877900E1,-2.998483181E-2,7.228471339E-2,1.586828232E-1
3.246894135E1,-7.035285234E-2,1.034368426E-1,3.086376190E-2
3.247910370E1,-7.264262438E-2,1.151657104E-1,-7.828044891E-2
3.248926606E1,-4.970204830E-2,1.239218563E-1,-1.241474152E-1
3.249942841E1,-9.587705135E-3,1.074178070E-1,-1.268177032E-1
3.250959076E1,4.039663076E-2,8.772665262E-2,-1.035699844E-1
3.251975312E1,6.956863403E-2,7.553990930E-2,-6.892299652E-2
3.252991547E1,6.727790833E-2,2.891911566E-2,1.247406006E-2
3.254007783E1,5.595266819E-2,2.988100052E-3,1.208152771E-1
3.255024018E1,3.184753656E-2,-1.830646396E-2,1.683197021E-1
3.256040253E1,-6.920933723E-3,-9.521484375E-3,1.347360611E-1
3.257056489E1,-3.199595213E-2,-1.087091863E-3,6.162261963E-2
3.258072724E1,-3.995454311E-2,-5.591079593E-3,-5.459785461E-3
3.259088959E1,-4.122316837E-2,-7.294811308E-3,-4.077529907E-2
3.260105195E1,-3.858691454E-2,-4.186555743E-4,-4.952239990E-2
3.261124482E1,-2.244287729E-2,-1.457266510E-3,-1.559925079E-2
3.262140717E1,-4.635989666E-3,-6.183698773E-3,2.005290985E-2
3.263156952E1,5.921065807E-3,1.980660856E-2,6.222057343E-2
3.264173188E1,2.377218008E-2,4.208857566E-2,5.627918243E-2
3.265189423E1,2.978509665E-2,5.068220198E-2,3.900432587E-2
3.266205659E1,2.212643623E-3,7.407759130E-2,1.918792725E-1
3.267221894E1,6.308734417E-3,6.252758205E-2,1.150369644E-1
3.268238129E1,1.030635834E-2,3.901083022E-2,-1.397485733E-1
3.269254365E1,2.949333191E-2,2.230183035E-2,-2.433948517E-1
3.270270600E1,5.172061920E-2,3.439327329E-2,-1.728372574E-1
3.271286835E1,2.473193407E-2,6.008049101E-2,-6.120777130E-2
3.272303071E1,1.437711716E-2,5.749588460E-2,-1.765441895E-2
3.273319306E1,-3.008246422E-3,5.687549710E-2,3.946876526E-2
3.274335541E1,-1.558476686E-2,5.475118756E-2,9.075355530E-2
3.275351777E1,-1.792585850E-2,5.362707376E-2,5.369567871E-2
3.276368012E1,-1.450914145E-2,6.606715918E-2,-1.469612122E-3
3.277384247E1,-1.685500145E-3,7.615759969E-2,-8.411407471E-3
3.278400483E1,2.685230970E-2,6.337812543E-2,3.672695160E-2
3.279416718E1,3.269755840E-2,5.863118172E-2,7.392597198E-2
3.280432954E1,4.513084888E-2,4.457072914E-2,6.320762634E-2
3.281449189E1,3.374338150E-2,4.921732843E-2,6.446266174E-2
3.282465424E1,2.028256655E-2,2.919159830E-2,5.858898163E-2
3.283481660E1,-2.145588398E-3,2.489890158E-2,1.730632782E-2
3.284497895E1,-4.819095135E-3,1.284077764E-3,-3.739356995E-2
3.285514130E1,-4.693448544E-3,-3.851801157E-4,-7.689857483E-2
3.286530366E1,7.254123688E-3,5.866751075E-3,-6.138324738E-2
3.287546601E1,-2.844035625E-3,1.059444249E-2,-1.543712616E-2
3.288562836E1,-1.085579395E-3,1.341028512E-2,3.441047668E-2
3.289579072E1,-6.411790848E-3,1.609657705E-2,3.852558136E-2
3.290595307E1,-1.869761944E-2,4.272952676E-3,2.419471741E-3
3.291611542E1,-1.656728983E-2,9.133145213E-3,-3.072357178E-2
3.292627778E1,-2.371233702E-2,-1.986324787E-5,-3.726768494E-2
3.293644013E1,-2.367967367E-2,2.841815352E-3,-5.858421326E-3
3.294660248E1,-9.413182735E-3,1.748242974E-2,4.625606537E-2
3.295676484E1,1.422256231E-2,2.418145537E-2,3.839492798E-2
3.296695771E1,1.906466484E-2,3.264339268E-2,1.179981232E-2
3.297708955E1,1.476943493E-2,4.067267478E-2,-9.600639343E-3
3.298728242E1,-3.545880318E-3,3.658874333E-2,-5.423831940E-2
3.299744477E1,-1.190894842E-2,4.006890953E-2,-8.154106140E-2
3.300760712E1,-2.040845156E-2,3.483270109E-2,-5.645942688E-2
3.301776948E1,-2.412909269E-2,4.191158712E-2,-1.518344879E-2
3.302793183E1,-1.158457994E-2,3.738054633E-2,3.011798859E-2
3.303809418E1,-9.122252464E-3,5.145071447E-2,8.166122437E-2
3.304825654E1,4.890739918E-3,5.962274969E-2,9.203910828E-2
3.305841889E1,4.817485809E-3,7.141226530E-2,2.433681488E-2
3.306858124E1,2.103447914E-4,7.566440105E-2,1.697254181E-2
3.307874360E1,-2.598583698E-3,7.516984642E-2,6.868362427E-2
3.308890595E1,1.117646694E-3,6.984573603E-2,6.266307831E-2
3.309906830E1,-1.857954264E-2,6.006188691E-2,-8.284950256E-2
3.310923066E1,-1.647925377E-2,3.272260725E-2,-3.058452606E-1
3.311939301E1,3.969812393E-2,4.064112902E-3,-2.644500732E-1
3.312955536E1,1.015905142E-1,3.778517246E-3,2.699527740E-1
3.313971772E1,1.150712967E-1,-5.657136440E-3,2.549428940E-1
3.314988007E1,1.750701666E-2,-1.802812517E-2,5.471992493E-2
3.316004243E1,-6.178015471E-2,-3.524167836E-2,4.013061523E-3
3.317020478E1,-6.503152847E-2,-3.902269900E-2,-1.262655258E-1
3.318036713E1,-5.643564463E-2,-3.448837996E-2,-2.068080902E-1
3.319052949E1,-1.158887148E-2,-4.207544029E-2,-1.651868820E-1
3.320069184E1,3.957486153E-2,-8.274912834E-3,5.304431915E-2
3.321085419E1,5.715364218E-2,4.281520844E-2,2.483711243E-1
3.322101655E1,2.091795206E-2,8.308976889E-2,1.826934814E-1
3.323117890E1,-2.128618956E-2,1.038161963E-1,7.184028625E-3
3.324134125E1,-4.454922676E-2,1.124790758E-1,-1.156511307E-1
3.325150361E1,-3.351593018E-2,1.184832156E-1,-1.231079102E-1
3.326166596E1,-1.744741201E-2,1.063131243E-1,-8.794784546E-2
3.327182831E1,1.812207699E-2,7.368268073E-2,-5.114173889E-2
3.328199067E1,4.990464449E-2,3.823778033E-2,-7.619857788E-4
3.329215302E1,6.706523895E-2,1.456487179E-2,6.765842438E-2
3.330231538E1,5.438804626E-2,5.441471934E-3,1.089649200E-1
3.331247773E1,3.163850307E-2,5.152493715E-3,1.188716888E-1
3.332264008E1,2.025371790E-2,-7.498294115E-3,7.668876648E-2
3.333280244E1,-1.781761646E-3,-3.112815320E-2,3.764820099E-2
3.334296479E1,-3.276515007E-2,-2.866940200E-2,3.974914551E-3
3.335312714E1,-4.513388872E-2,-3.062559664E-2,-3.174781799E-3
3.336328950E1,-7.020562887E-2,-3.653569520E-2,-7.913589478E-3
3.337345185E1,-7.686132193E-2,-2.311512828E-2,-5.551338196E-3
3.338361420E1,-5.551606417E-2,-7.727771997E-3,6.216049194E-3
3.339377656E1,-8.492052555E-3,1.156327128E-2,6.033134460E-2
3.340393891E1,5.239242315E-2,3.409136832E-2,1.879978180E-2
3.341410126E1,8.412688971E-2,5.256855488E-2,5.410766602E-2
3.342426362E1,8.364009857E-2,7.903055847E-2,1.662874222E-1
3.343442597E1,6.037223339E-2,6.407232583E-2,4.258918762E-2
3.344458832E1,3.989106417E-2,4.052612931E-2,-1.636857986E-1
3.345478120E1,2.970802784E-2,3.115389496E-2,-2.009019852E-1
3.346494355E1,1.649177074E-2,5.260082334E-2,-1.761846542E-1
3.347510590E1,7.713913918E-3,6.378090382E-2,-1.046638489E-1
3.348526826E1,-1.063627005E-2,6.149830669E-2,-4.380512238E-2
3.349543061E1,-3.112882376E-2,5.208195001E-2,-1.230049133E-2
3.350559296E1,-4.417222738E-2,4.688261449E-2,3.999328613E-2
3.351575532E1,-4.513180256E-2,3.822218627E-2,7.948112488E-2
3.352591767E1,-4.103308916E-2,5.458964407E-2,6.867027283E-2
3.353608002E1,-3.657341003E-3,5.814532191E-2,2.262973785E-2
3.354624238E1,1.872849464E-2,6.161385775E-2,-1.792049408E-2
3.355640473E1,2.608621120E-2,6.792087108E-2,-3.417301178E-2
3.356656708E1,3.757351637E-2,5.576866865E-2,-1.945018768E-2
3.357672944E1,3.174918890E-2,4.167042673E-2,2.341651917E-2
3.358689179E1,3.309041262E-2,2.751510218E-2,5.605220795E-2
3.359705414E1,1.854491234E-2,1.745714247E-2,4.559803009E-2
3.360721650E1,-1.160889864E-2,-2.538293600E-3,-4.798889160E-3
3.361737885E1,-2.672022581E-2,-1.293321699E-2,-4.954147339E-2
3.362754120E1,-3.691846132E-2,-3.782767802E-3,-6.518363953E-2
3.363770356E1,-2.866047621E-2,2.478478476E-2,-4.520606995E-2
3.364786591E1,-1.871991158E-2,3.227917850E-2,-2.787685394E-2
3.365802826E1,1.932978630E-4,4.275783151E-2,-1.330757141E-2
3.366819062E1,7.128119469E-3,4.189433530E-2,-1.310539246E-2
3.367835297E1,4.844546318E-3,2.476741932E-2,-1.286029816E-2
3.368851533E1,-6.654322147E-3,1.265336201E-2,6.363868713E-3
3.369867768E1,-1.524579525E-2,2.190692723E-2,3.465270996E-2
3.370884003E1,-1.860719919E-2,3.073409572E-2,4.833507538E-2
3.371903290E1,-1.704537868E-2,3.416500613E-2,2.632713318E-2
3.372919526E1,-1.035636663E-2,3.241987526E-2,-2.373695374E-3
3.373935761E1,1.068854332E-2,4.025517404E-2,-3.999996185E-2
3.374951997E1,1.941943169E-2,3.418693691E-2,-7.225704193E-2
3.375968232E1,1.850491762E-2,4.080886394E-2,-8.031463623E-2
3.376984467E1,2.210503817E-2,3.889603168E-2,-4.103660583E-2
3.377997651E1,2.025419474E-2,4.235441610E-2,2.125644684E-2
3.379016938E1,2.029800415E-2,3.863466531E-2,7.996082306E-2
3.380030122E1,-3.485143185E-3,4.615875334E-2,6.913471222E-2
3.381046357E1,-2.623897791E-2,5.251507834E-2,8.950233459E-3
3.382062592E1,-2.692401409E-2,5.123901367E-2,-1.465606689E-2
3.383078828E1,-2.811902761E-2,6.414219737E-2,9.315490723E-3
3.384095063E1,-3.731280565E-2,6.031260639E-2,4.302024841E-3
3.385114350E1,-2.908241749E-2,6.207439303E-2,-2.038707733E-1
3.386130585E1,2.751111984E-3,3.068196028E-2,-2.780265808E-1
3.387146821E1,6.227356195E-2,1.680270582E-2,2.290916443E-2
3.388163056E1,1.143665910E-1,4.622983932E-2,4.024581909E-1
3.389179291E1,7.917052507E-2,6.102236360E-2,2.299394608E-1
3.390195527E1,-3.668981791E-2,3.967882320E-2,1.078128815E-1
3.391211762E1,-7.086366415E-2,3.662519157E-5,-1.140966415E-1
3.392227997E1,-5.308163166E-2,-3.586581722E-2,-2.657251358E-1
3.393244233E1,-8.573055267E-3,-3.767124936E-2,-3.083934784E-1
3.394260468E1,4.700893164E-2,-4.077405110E-2,-1.847705841E-1
3.395276704E1,6.786674261E-2,-6.739687175E-3,7.368946075E-2
3.396292939E1,5.661845207E-2,3.950630128E-2,2.613868713E-1
3.397309174E1,8.155047894E-3,7.212938368E-2,2.450323105E-1
3.398325410E1,-6.680864096E-2,9.539989382E-2,1.416769028E-1
3.399341645E1,-1.210901141E-1,1.085419804E-1,2.834892273E-2
3.400357880E1,-1.154385209E-1,1.047027484E-1,-3.584384918E-2
3.401374116E1,-6.332135201E-2,1.050437465E-1,-9.902572632E-2
3.402390351E1,1.034069061E-2,1.012905985E-1,-1.257591248E-1
3.403406586E1,5.573034286E-2,8.435433358E-2,-1.025304794E-1
3.404422822E1,7.394349575E-2,6.071626395E-2,-3.957080841E-2
3.405439057E1,6.606554985E-2,3.831310570E-2,3.892803192E-2
3.406455292E1,4.965591431E-2,1.316921413E-2,9.014987946E-2
3.407471528E1,1.799833775E-2,3.468479961E-3,1.169071198E-1
3.408487763E1,-1.453256607E-2,3.885373473E-3,7.242393494E-2
3.409503998E1,-4.839628935E-2,-1.792844385E-3,2.884197235E-2
3.410520234E1,-6.772112846E-2,-1.035844535E-2,1.430320740E-2
3.411536469E1,-6.150817871E-2,-1.847307384E-2,-7.165908813E-3
3.412552705E1,-3.946238756E-2,-1.181836799E-2,-1.177501678E-2
3.413568940E1,-2.539074421E-2,-4.576090723E-3,2.174377441E-4
3.414585175E1,4.987776279E-3,-4.552777857E-3,3.561878204E-2
3.415601411E1,1.617288589E-2,1.150899380E-2,3.957843781E-2
3.416617646E1,3.468221426E-2,3.125211596E-2,2.496337891E-2
3.417633881E1,4.957079887E-3,5.913506821E-2,1.331901550E-1
3.418653168E1,-4.967808723E-3,4.988426715E-2,7.869338989E-2
3.419669404E1,1.338076591E-2,2.911782637E-2,-1.517963409E-1
3.420685639E1,3.928124905E-2,1.497476175E-2,-2.054996490E-1
3.421701874E1,4.681646824E-2,4.559214041E-2,-9.561157227E-2
3.422718110E1,3.461402655E-2,5.125233904E-2,-5.861377716E-2
3.423734345E1,2.738410234E-2,4.823795334E-2,-4.811954498E-2
3.424750580E1,3.138899803E-3,6.416670978E-2,2.359676361E-2
3.425766816E1,-3.038549423E-2,6.709294021E-2,6.564235687E-2
3.426783051E1,-5.804300308E-2,5.945129320E-2,3.612995148E-2
3.427799286E1,-5.441087484E-2,5.810946971E-2,4.839897156E-3
3.428815522E1,-3.232234716E-2,6.362953782E-2,7.915496826E-5
3.429831757E1,2.444285154E-2,6.941810250E-2,1.661491394E-2
3.430847993E1,4.699963331E-2,6.853017956E-2,1.627635956E-2
3.431864228E1,6.164741516E-2,6.085121632E-2,3.957653046E-2
3.432880463E1,5.938088894E-2,6.515680254E-2,7.663440704E-2
3.433896699E1,3.594875336E-2,4.963429272E-2,9.648132324E-2
3.434912934E1,8.975148201E-3,4.990536720E-2,4.281997681E-2
3.435929169E1,-7.405400276E-3,2.106121927E-2,-9.907722473E-3
3.436945405E1,-3.262865543E-2,1.640334725E-2,-5.686378479E-2
3.437961640E1,-4.101437330E-2,-8.694007993E-3,-7.236862183E-2
3.438977875E1,-4.294157028E-2,1.003683358E-2,-4.278182983E-2
3.439994111E1,-1.958477497E-2,1.511305571E-2,-1.964569092E-3
3.441010346E1,-6.370723248E-3,1.817696542E-2,2.630805969E-2
3.442026581E1,-2.666890621E-3,2.562827617E-2,2.809238434E-2
3.443042817E1,6.199121475E-3,2.344521880E-2,1.809120178E-2
3.444059052E1,1.793104410E-2,1.631613821E-2,-8.227348328E-3
3.445075288E1,1.094239950E-2,1.395462453E-2,-1.271533966E-2
3.446091523E1,-7.708311081E-3,2.131885290E-2,-1.484489441E-2
3.447107758E1,2.492427826E-3,3.138930351E-2,-9.826660156E-3
3.448123994E1,-1.828896999E-2,4.867365956E-2,-4.913330078E-3
3.449140229E1,-8.090794086E-3,4.441675544E-2,4.556655884E-3
3.450156464E1,1.844763756E-3,5.690428615E-2,-4.937171936E-3
3.451172700E1,7.144927979E-3,3.847007453E-2,-3.081130981E-2
3.452188935E1,5.495011806E-3,3.019459546E-2,-4.436016083E-2
3.453205170E1,3.841519356E-3,2.727155387E-2,-6.723880768E-2
